"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,        3476,      -1.414420097,        -5.7804078,      -5.835289362,                 0,      -6.918629442
          0,           0,        3477,      -1.414464049,      -5.778050261,      -5.833903058,                 0,      -6.918678433
          0,           0,        3478,      -1.414507958,      -5.775637488,      -5.832499483,                 0,      -6.918727405
          0,           0,        3479,      -1.414551823,      -5.773173586,      -5.831082782,                 0,      -6.918776356
          0,           0,        3480,      -1.414595642,      -5.770662707,      -5.829657147,                 0,      -6.918825284
          0,           0,        3481,      -1.414639415,      -5.768109027,      -5.828226806,                 0,      -6.918874187
          0,           0,        3482,      -1.414683139,       -5.76551674,      -5.826796006,                 0,      -6.918923062
          0,           0,        3483,      -1.414726813,      -5.762890042,      -5.825369001,                 0,      -6.918971906
          0,           0,        3484,      -1.414770436,      -5.760233119,      -5.823950041,                 0,      -6.919020717
          0,           0,        3485,      -1.414814007,      -5.757550139,      -5.822543358,                 0,      -6.919069492
          0,           0,        3486,      -1.414857523,      -5.754845238,      -5.821153153,                 0,      -6.919118228
          0,           0,        3487,      -1.414900983,      -5.752122515,      -5.819783587,                 0,      -6.919166922
          0,           0,        3488,      -1.414944385,      -5.749386022,      -5.818438766,                 0,      -6.919215571
          0,           0,        3489,      -1.414987728,      -5.746639753,      -5.817122736,                 0,       -6.91926417
          0,           0,        3490,       -1.41503101,      -5.743887643,      -5.815839466,                 0,      -6.919312718
          0,           0,        3491,       -1.41507423,       -5.74113356,      -5.814592845,                 0,      -6.919361209
          0,           0,        3492,      -1.415117385,      -5.738381296,      -5.813386669,                 0,      -6.919409641
          0,           0,        3493,      -1.415160474,      -5.735634567,      -5.812224633,                 0,       -6.91945801
          0,           0,        3494,      -1.415203494,      -5.732897008,      -5.811110324,                 0,      -6.919506312
          0,           0,        3495,      -1.415246445,      -5.730172166,      -5.810047215,                 0,      -6.919554542
          0,           0,        3496,      -1.415289324,      -5.727463503,      -5.809038652,                 0,      -6.919602697
          0,           0,        3497,       -1.41533213,      -5.724774388,      -5.808087856,                 0,      -6.919650772
          0,           0,        3498,      -1.415374861,      -5.722108098,      -5.807197909,                 0,      -6.919698765
          0,           0,        3499,      -1.415417514,      -5.719467815,      -5.806371754,                 0,      -6.919746669
          0,           0,        3500,      -1.415460088,      -5.716856626,      -5.805612184,                 0,      -6.919794481
          0,           0,        3501,      -1.415502581,      -5.714277521,      -5.804921843,                 0,      -6.919842196
          0,           0,        3502,      -1.415544992,      -5.711733391,      -5.804303215,                 0,       -6.91988981
          0,           0,        3503,      -1.415587318,       -5.70922703,      -5.803758626,                 0,      -6.919937319
          0,           0,        3504,      -1.415629558,      -5.706761135,      -5.803290231,                 0,      -6.919984718
          0,           0,        3505,      -1.415671709,      -5.704338301,      -5.802900017,                 0,      -6.920032003
          0,           0,        3506,      -1.415713771,      -5.701961028,      -5.802589796,                 0,      -6.920079168
          0,           0,        3507,       -1.41575574,      -5.699631715,        -5.8023612,                 0,      -6.920126211
          0,           0,        3508,      -1.415797616,      -5.697352662,      -5.802215679,                 0,      -6.920173125
          0,           0,        3509,      -1.415839397,      -5.695126074,      -5.802154493,                 0,      -6.920219906
          0,           0,        3510,      -1.415881081,      -5.692954054,      -5.802178712,                 0,      -6.920266551
          0,           0,        3511,      -1.415922666,       -5.69083861,      -5.802289212,                 0,      -6.920313054
          0,           0,        3512,       -1.41596415,      -5.688781651,      -5.802486665,                 0,      -6.920359411
          0,           0,        3513,      -1.416005533,      -5.686784988,      -5.802771543,                 0,      -6.920405618
          0,           0,        3514,      -1.416046813,      -5.684850338,      -5.803144107,                 0,      -6.920451671
          0,           0,        3515,      -1.416087987,      -5.682979317,      -5.803604406,                 0,      -6.920497564
          0,           0,        3516,      -1.416129055,      -5.681173448,      -5.804152272,                 0,      -6.920543295
          0,           0,        3517,      -1.416170015,      -5.679434154,      -5.804787316,                 0,      -6.920588858
          0,           0,        3518,      -1.416210867,      -5.677762764,       -5.80550892,                 0,       -6.92063425
          0,           0,        3519,      -1.416251607,      -5.676160509,      -5.806316239,                 0,      -6.920679467
          0,           0,        3520,      -1.416292237,      -5.674628522,       -5.80720819,                 0,      -6.920724505
          0,           0,        3521,      -1.416332753,      -5.673167843,      -5.808183454,                 0,      -6.920769361
          0,           0,        3522,      -1.416373156,      -5.671779411,      -5.809240465,                 0,       -6.92081403
          0,           0,        3523,      -1.416413444,      -5.670464069,      -5.810377412,                 0,      -6.920858509
          0,           0,        3524,      -1.416453617,      -5.669222564,       -5.81159223,                 0,      -6.920902796
          0,           0,        3525,      -1.416493673,      -5.668055543,      -5.812882601,                 0,      -6.920946886
          0,           0,        3526,      -1.416533611,      -5.666963555,      -5.814245949,                 0,      -6.920990777
          0,           0,        3527,      -1.416573432,      -5.665947052,      -5.815679437,                 0,      -6.921034466
          0,           0,        3528,      -1.416613134,      -5.665006383,      -5.817179967,                 0,      -6.921077951
          0,           0,        3529,      -1.416652717,      -5.664141801,      -5.818744177,                 0,      -6.921121228
          0,           0,        3530,      -1.416692181,      -5.663353456,      -5.820368442,                 0,      -6.921164296
          0,           0,        3531,      -1.416731525,      -5.662641399,      -5.822048875,                 0,      -6.921207152
          0,           0,        3532,      -1.416770749,      -5.662005578,      -5.823781331,                 0,      -6.921249795
          0,           0,        3533,      -1.416809853,      -5.661445838,      -5.825561405,                 0,      -6.921292223
          0,           0,        3534,      -1.416848837,      -5.660961924,      -5.827384445,                 0,      -6.921334434
          0,           0,        3535,      -1.416887701,      -5.660553476,      -5.829245552,                 0,      -6.921376427
          0,           0,        3536,      -1.416926445,      -5.660220031,      -5.831139593,                 0,      -6.921418202
          0,           0,        3537,       -1.41696507,       -5.65996102,      -5.833061212,                 0,      -6.921459757
          0,           0,        3538,      -1.417003576,      -5.659775772,      -5.835004838,                 0,      -6.921501093
          0,           0,        3539,      -1.417041964,      -5.659663509,      -5.836964706,                 0,      -6.921542208
          0,           0,        3540,      -1.417080233,       -5.65962335,      -5.838934875,                 0,      -6.921583102
          0,           0,        3541,      -1.417118386,      -5.659654307,      -5.840909243,                 0,      -6.921623777
          0,           0,        3542,      -1.417156422,      -5.659755289,      -5.842881574,                 0,      -6.921664233
          0,           0,        3543,      -1.417194343,      -5.659925097,      -5.844845526,                 0,       -6.92170447
          0,           0,        3544,      -1.417232149,      -5.660162431,      -5.846794673,                 0,       -6.92174449
          0,           0,        3545,      -1.417269843,      -5.660465885,       -5.84872254,                 0,      -6.921784293
          0,           0,        3546,      -1.417307425,      -5.660833952,      -5.850622637,                 0,      -6.921823882
          0,           0,        3547,      -1.417344897,      -5.661265021,      -5.852488492,                 0,      -6.921863259
          0,           0,        3548,       -1.41738226,      -5.661757381,      -5.854313691,                 0,      -6.921902426
          0,           0,        3549,      -1.417419516,      -5.662309222,      -5.856091914,                 0,      -6.921941385
          0,           0,        3550,      -1.417456666,      -5.662918639,       -5.85781698,                 0,       -6.92198014
          0,           0,        3551,      -1.417493714,      -5.663583629,      -5.859482885,                 0,      -6.922018693
          0,           0,        3552,       -1.41753066,      -5.664302099,      -5.861083845,                 0,      -6.922057048
          0,           0,        3553,      -1.417567507,      -5.665071865,      -5.862614338,                 0,      -6.922095209
          0,           0,        3554,      -1.417604257,      -5.665890658,      -5.864069146,                 0,      -6.922133179
          0,           0,        3555,      -1.417640913,      -5.666756127,      -5.865443393,                 0,      -6.922170964
          0,           0,        3556,      -1.417677477,      -5.667665842,      -5.866732581,                 0,      -6.922208566
          0,           0,        3557,      -1.417713951,      -5.668617299,       -5.86793263,                 0,      -6.922245993
          0,           0,        3558,      -1.417750338,      -5.669607927,      -5.869039908,                 0,      -6.922283248
          0,           0,        3559,      -1.417786641,      -5.670635088,      -5.870051255,                 0,      -6.922320337
          0,           0,        3560,      -1.417822864,       -5.67169609,      -5.870964012,                 0,      -6.922357266
          0,           0,        3561,      -1.417859008,      -5.672788186,      -5.871776038,                 0,      -6.922394041
          0,           0,        3562,      -1.417895078,      -5.673908586,      -5.872485723,                 0,      -6.922430668
          0,           0,        3563,      -1.417931076,       -5.67505446,      -5.873091995,                 0,      -6.922467154
          0,           0,        3564,      -1.417967006,      -5.676222948,      -5.873594328,                 0,      -6.922503504
          0,           0,        3565,      -1.418002871,      -5.677411166,      -5.873992733,                 0,      -6.922539727
          0,           0,        3566,      -1.418038674,      -5.678616212,      -5.874287752,                 0,       -6.92257583
          0,           0,        3567,       -1.41807442,      -5.679835179,      -5.874480442,                 0,      -6.922611819
          0,           0,        3568,      -1.418110112,      -5.681065158,      -5.874572358,                 0,      -6.922647703
          0,           0,        3569,      -1.418145754,      -5.682303248,      -5.874565526,                 0,      -6.922683489
          0,           0,        3570,      -1.418181349,      -5.683546567,      -5.874462417,                 0,      -6.922719185
          0,           0,        3571,      -1.418216902,      -5.684792256,      -5.874265909,                 0,        -6.9227548
          0,           0,        3572,      -1.418252416,       -5.68603749,      -5.873979259,                 0,      -6.922790341
          0,           0,        3573,      -1.418287895,      -5.687279484,      -5.873606054,                 0,      -6.922825816
          0,           0,        3574,      -1.418323345,      -5.688515505,       -5.87315018,                 0,      -6.922861236
          0,           0,        3575,      -1.418358768,      -5.689742876,      -5.872615773,                 0,      -6.922896607
          0,           0,        3576,      -1.418394169,      -5.690958982,      -5.872007177,                 0,      -6.922931939
          0,           0,        3577,      -1.418429552,      -5.692161282,      -5.871328905,                 0,      -6.922967241
          0,           0,        3578,      -1.418464921,      -5.693347311,      -5.870585589,                 0,      -6.923002521
          0,           0,        3579,      -1.418500281,      -5.694514687,      -5.869781945,                 0,      -6.923037788
          0,           0,        3580,      -1.418535636,      -5.695661117,      -5.868922728,                 0,      -6.923073051
          0,           0,        3581,      -1.418570991,      -5.696784399,      -5.868012694,                 0,      -6.923108319
          0,           0,        3582,      -1.418606349,      -5.697882429,      -5.867056565,                 0,      -6.923143601
          0,           0,        3583,      -1.418641714,      -5.698953202,      -5.866058996,                 0,      -6.923178905
          0,           0,        3584,      -1.418677092,      -5.699994813,      -5.865024538,                 0,       -6.92321424
          0,           0,        3585,      -1.418712487,      -5.701005459,      -5.863957616,                 0,      -6.923249615
          0,           0,        3586,      -1.418747901,       -5.70198344,        -5.8628625,                 0,      -6.923285039
          0,           0,        3587,      -1.418783341,      -5.702927159,      -5.861743284,                 0,       -6.92332052
          0,           0,        3588,       -1.41881881,      -5.703835118,      -5.860603865,                 0,      -6.923356065
          0,           0,        3589,      -1.418854311,      -5.704705918,      -5.859447928,                 0,      -6.923391684
          0,           0,        3590,       -1.41888985,      -5.705538255,      -5.858278932,                 0,      -6.923427385
          0,           0,        3591,       -1.41892543,      -5.706330915,        -5.8571001,                 0,      -6.923463174
          0,           0,        3592,      -1.418961055,      -5.707082774,       -5.85591441,                 0,      -6.923499061
          0,           0,        3593,      -1.418996728,      -5.707792787,      -5.854724591,                 0,      -6.923535051
          0,           0,        3594,      -1.419032454,      -5.708459986,       -5.85353312,                 0,      -6.923571152
          0,           0,        3595,      -1.419068236,      -5.709083472,      -5.852342219,                 0,      -6.923607372
          0,           0,        3596,      -1.419104078,      -5.709662413,      -5.851153863,                 0,      -6.923643716
          0,           0,        3597,      -1.419139983,      -5.710196029,      -5.849969777,                 0,      -6.923680192
          0,           0,        3598,      -1.419175954,      -5.710683593,      -5.848791446,                 0,      -6.923716804
          0,           0,        3599,      -1.419211994,      -5.711124422,      -5.847620122,                 0,      -6.923753559
          0,           0,        3600,      -1.419248107,      -5.711517866,       -5.84645683,                 0,      -6.923790463
          0,           0,        3601,      -1.419284295,      -5.711863309,      -5.845302383,                 0,      -6.923827519
          0,           0,        3602,      -1.419320562,      -5.712160153,       -5.84415739,                 0,      -6.923864734
          0,           0,        3603,      -1.419356908,      -5.712407824,       -5.84302227,                 0,      -6.923902111
          0,           0,        3604,      -1.419393338,      -5.712605754,      -5.841897265,                 0,      -6.923939654
          0,           0,        3605,      -1.419429853,      -5.712753387,      -5.840782458,                 0,      -6.923977368
          0,           0,        3606,      -1.419466456,      -5.712850167,      -5.839677783,                 0,      -6.924015255
          0,           0,        3607,      -1.419503147,      -5.712895539,      -5.838583043,                 0,      -6.924053318
          0,           0,        3608,       -1.41953993,      -5.712888947,       -5.83749793,                 0,      -6.924091559
          0,           0,        3609,      -1.419576805,      -5.712829827,      -5.836422036,                 0,      -6.924129982
          0,           0,        3610,      -1.419613774,      -5.712717612,      -5.835354872,                 0,      -6.924168587
          0,           0,        3611,      -1.419650838,      -5.712551729,      -5.834295885,                 0,      -6.924207376
          0,           0,        3612,      -1.419687998,      -5.712331603,      -5.833244476,                 0,      -6.924246349
          0,           0,        3613,      -1.419725254,      -5.712056656,      -5.832200015,                 0,      -6.924285509
          0,           0,        3614,      -1.419762609,       -5.71172631,      -5.831161857,                 0,      -6.924324854
          0,           0,        3615,      -1.419800061,      -5.711339995,      -5.830129357,                 0,      -6.924364384
          0,           0,        3616,      -1.419837611,      -5.710897149,      -5.829101891,                 0,      -6.924404099
          0,           0,        3617,      -1.419875259,      -5.710397228,      -5.828078862,                 0,      -6.924443998
          0,           0,        3618,      -1.419913006,      -5.709839708,      -5.827059719,                 0,       -6.92448408
          0,           0,        3619,       -1.41995085,      -5.709224097,      -5.826043972,                 0,      -6.924524342
          0,           0,        3620,      -1.419988791,      -5.708549939,      -5.825031198,                 0,      -6.924564784
          0,           0,        3621,      -1.420026829,      -5.707816823,      -5.824021056,                 0,      -6.924605402
          0,           0,        3622,      -1.420064962,      -5.707024394,      -5.823013297,                 0,      -6.924646194
          0,           0,        3623,      -1.420103189,      -5.706172358,       -5.82200777,                 0,      -6.924687156
          0,           0,        3624,       -1.42014151,      -5.705260494,      -5.821004432,                 0,      -6.924728286
          0,           0,        3625,      -1.420179923,      -5.704288662,      -5.820003352,                 0,       -6.92476958
          0,           0,        3626,      -1.420218425,      -5.703256809,      -5.819004717,                 0,      -6.924811034
          0,           0,        3627,      -1.420257017,      -5.702164983,      -5.818008836,                 0,      -6.924852643
          0,           0,        3628,      -1.420295694,      -5.701013337,      -5.817016139,                 0,      -6.924894404
          0,           0,        3629,      -1.420334457,      -5.699802138,      -5.816027182,                 0,      -6.924936311
          0,           0,        3630,      -1.420373301,      -5.698531771,      -5.815042641,                 0,      -6.924978359
          0,           0,        3631,      -1.420412226,      -5.697202751,      -5.814063315,                 0,      -6.925020544
          0,           0,        3632,      -1.420451228,      -5.695815721,      -5.813090121,                 0,       -6.92506286
          0,           0,        3633,      -1.420490305,      -5.694371464,      -5.812124087,                 0,      -6.925105302
          0,           0,        3634,      -1.420529454,      -5.692870899,      -5.811166351,                 0,      -6.925147863
          0,           0,        3635,      -1.420568673,      -5.691315087,      -5.810218151,                 0,      -6.925190538
          0,           0,        3636,      -1.420607957,      -5.689705231,      -5.809280818,                 0,      -6.925233321
          0,           0,        3637,      -1.420647306,      -5.688042677,      -5.808355768,                 0,      -6.925276205
          0,           0,        3638,      -1.420686714,       -5.68632891,      -5.807444494,                 0,      -6.925319185
          0,           0,        3639,       -1.42072618,      -5.684565555,      -5.806548553,                 0,      -6.925362254
          0,           0,        3640,        -1.4207657,       -5.68275437,      -5.805669558,                 0,      -6.925405405
          0,           0,        3641,       -1.42080527,      -5.680897242,      -5.804809167,                 0,      -6.925448632
          0,           0,        3642,      -1.420844886,      -5.678996184,       -5.80396907,                 0,      -6.925491928
          0,           0,        3643,      -1.420884547,      -5.677053324,      -5.803150978,                 0,      -6.925535287
          0,           0,        3644,      -1.420924247,      -5.675070899,      -5.802356613,                 0,      -6.925578702
          0,           0,        3645,      -1.420963984,      -5.673051247,      -5.801587693,                 0,      -6.925622166
          0,           0,        3646,      -1.421003754,        -5.6709968,      -5.800845922,                 0,      -6.925665673
          0,           0,        3647,      -1.421043553,      -5.668910066,      -5.800132978,                 0,      -6.925709216
          0,           0,        3648,      -1.421083378,       -5.66679363,      -5.799450501,                 0,      -6.925752788
          0,           0,        3649,      -1.421123225,      -5.664650133,      -5.798800081,                 0,      -6.925796383
          0,           0,        3650,      -1.421163091,      -5.662482268,      -5.798183249,                 0,      -6.925839994
          0,           0,        3651,      -1.421202971,      -5.660292764,      -5.797601462,                 0,      -6.925883614
          0,           0,        3652,      -1.421242862,      -5.658084377,      -5.797056097,                 0,      -6.925927237
          0,           0,        3653,      -1.421282761,      -5.655859879,      -5.796548437,                 0,      -6.925970857
          0,           0,        3654,      -1.421322664,      -5.653622046,      -5.796079665,                 0,      -6.926014467
          0,           0,        3655,      -1.421362567,      -5.651373647,      -5.795650851,                 0,      -6.926058061
          0,           0,        3656,      -1.421402467,      -5.649117433,      -5.795262949,                 0,      -6.926101634
          0,           0,        3657,      -1.421442361,      -5.646856128,      -5.794916781,                 0,      -6.926145178
          0,           0,        3658,      -1.421482244,      -5.644592417,      -5.794613036,                 0,      -6.926188688
          0,           0,        3659,      -1.421522114,      -5.642328939,      -5.794352261,                 0,      -6.926232159
          0,           0,        3660,      -1.421561968,      -5.640068277,      -5.794134855,                 0,      -6.926275585
          0,           0,        3661,      -1.421601802,      -5.637812946,      -5.793961061,                 0,      -6.926318959
          0,           0,        3662,      -1.421641612,      -5.635565395,      -5.793830963,                 0,      -6.926362278
          0,           0,        3663,      -1.421681396,      -5.633327988,      -5.793744482,                 0,      -6.926405535
          0,           0,        3664,      -1.421721151,      -5.631103007,      -5.793701372,                 0,      -6.926448726
          0,           0,        3665,      -1.421760873,      -5.628892641,      -5.793701214,                 0,      -6.926491846
          0,           0,        3666,       -1.42180056,      -5.626698982,      -5.793743416,                 0,      -6.926534889
          0,           0,        3667,      -1.421840209,      -5.624524022,      -5.793827211,                 0,      -6.926577852
          0,           0,        3668,      -1.421879817,      -5.622369647,      -5.793951657,                 0,       -6.92662073
          0,           0,        3669,      -1.421919382,      -5.620237635,      -5.794115633,                 0,      -6.926663519
          0,           0,        3670,        -1.4219589,      -5.618129653,      -5.794317841,                 0,      -6.926706215
          0,           0,        3671,       -1.42199837,      -5.616047256,      -5.794556811,                 0,      -6.926748813
          0,           0,        3672,      -1.422037789,      -5.613991883,      -5.794830895,                 0,      -6.926791311
          0,           0,        3673,      -1.422077155,       -5.61196486,      -5.795138278,                 0,      -6.926833705
          0,           0,        3674,      -1.422116465,      -5.609967395,      -5.795476974,                 0,      -6.926875991
          0,           0,        3675,      -1.422155718,      -5.608000581,      -5.795844838,                 0,      -6.926918166
          0,           0,        3676,      -1.422194911,      -5.606065399,      -5.796239564,                 0,      -6.926960228
          0,           0,        3677,      -1.422234042,      -5.604162711,      -5.796658697,                 0,      -6.927002173
          0,           0,        3678,      -1.422273111,      -5.602293272,      -5.797099635,                 0,         -6.927044
          0,           0,        3679,      -1.422312114,      -5.600457721,      -5.797559643,                 0,      -6.927085706
          0,           0,        3680,      -1.422351051,      -5.598656593,      -5.798035855,                 0,      -6.927127288
          0,           0,        3681,       -1.42238992,      -5.596890315,       -5.79852529,                 0,      -6.927168745
          0,           0,        3682,       -1.42242872,      -5.595159211,       -5.79902486,                 0,      -6.927210075
          0,           0,        3683,      -1.422467449,      -5.593463506,      -5.799531382,                 0,      -6.927251277
          0,           0,        3684,      -1.422506107,      -5.591803326,      -5.800041592,                 0,      -6.927292349
          0,           0,        3685,      -1.422544691,      -5.590178708,      -5.800552157,                 0,       -6.92733329
          0,           0,        3686,      -1.422583202,      -5.588589596,       -5.80105969,                 0,      -6.927374099
          0,           0,        3687,      -1.422621638,      -5.587035851,      -5.801560766,                 0,      -6.927414776
          0,           0,        3688,      -1.422659998,      -5.585517251,      -5.802051937,                 0,       -6.92745532
          0,           0,        3689,      -1.422698283,      -5.584033501,      -5.802529749,                 0,       -6.92749573
          0,           0,        3690,      -1.422736491,      -5.582584228,      -5.802990761,                 0,      -6.927536008
          0,           0,        3691,      -1.422774622,      -5.581168997,      -5.803431558,                 0,      -6.927576151
          0,           0,        3692,      -1.422812676,      -5.579787306,      -5.803848775,                 0,      -6.927616162
          0,           0,        3693,      -1.422850652,      -5.578438595,      -5.804239109,                 0,       -6.92765604
          0,           0,        3694,      -1.422888551,      -5.577122251,      -5.804599342,                 0,      -6.927695787
          0,           0,        3695,      -1.422926372,      -5.575837611,      -5.804926356,                 0,      -6.927735402
          0,           0,        3696,      -1.422964115,      -5.574583967,      -5.805217153,                 0,      -6.927774888
          0,           0,        3697,      -1.423001781,      -5.573360572,       -5.80546887,                 0,      -6.927814245
          0,           0,        3698,       -1.42303937,      -5.572166644,      -5.805678796,                 0,      -6.927853475
          0,           0,        3699,      -1.423076882,       -5.57100137,      -5.805844391,                 0,      -6.927892579
          0,           0,        3700,      -1.423114318,       -5.56986391,      -5.805963298,                 0,       -6.92793156
          0,           0,        3701,      -1.423151679,      -5.568753402,      -5.806033354,                 0,      -6.927970419
          0,           0,        3702,      -1.423188964,      -5.567668969,       -5.80605261,                 0,      -6.928009159
          0,           0,        3703,      -1.423226175,      -5.566609718,      -5.806019336,                 0,      -6.928047782
          0,           0,        3704,      -1.423263312,      -5.565574749,      -5.805932032,                 0,       -6.92808629
          0,           0,        3705,      -1.423300377,      -5.564563156,      -5.805789438,                 0,      -6.928124686
          0,           0,        3706,       -1.42333737,       -5.56357403,      -5.805590537,                 0,      -6.928162973
          0,           0,        3707,      -1.423374293,      -5.562606467,      -5.805334562,                 0,      -6.928201154
          0,           0,        3708,      -1.423411146,      -5.561659565,      -5.805020997,                 0,      -6.928239231
          0,           0,        3709,      -1.423447931,      -5.560732434,      -5.804649579,                 0,      -6.928277209
          0,           0,        3710,      -1.423484649,      -5.559824194,      -5.804220296,                 0,       -6.92831509
          0,           0,        3711,      -1.423521301,      -5.558933979,      -5.803733383,                 0,      -6.928352877
          0,           0,        3712,      -1.423557889,       -5.55806094,      -5.803189322,                 0,      -6.928390576
          0,           0,        3713,      -1.423594415,      -5.557204249,       -5.80258883,                 0,      -6.928428188
          0,           0,        3714,      -1.423630879,      -5.556363098,      -5.801932854,                 0,      -6.928465718
          0,           0,        3715,      -1.423667284,      -5.555536703,      -5.801222563,                 0,      -6.928503169
          0,           0,        3716,       -1.42370363,      -5.554724303,      -5.800459335,                 0,      -6.928540546
          0,           0,        3717,       -1.42373992,      -5.553925166,      -5.799644748,                 0,      -6.928577852
          0,           0,        3718,      -1.423776155,      -5.553138586,      -5.798780563,                 0,      -6.928615091
          0,           0,        3719,      -1.423812338,      -5.552363886,      -5.797868718,                 0,      -6.928652268
          0,           0,        3720,      -1.423848469,      -5.551600419,      -5.796911306,                 0,      -6.928689386
          0,           0,        3721,       -1.42388455,      -5.550847567,      -5.795910566,                 0,      -6.928726449
          0,           0,        3722,      -1.423920584,      -5.550104741,      -5.794868866,                 0,      -6.928763461
          0,           0,        3723,      -1.423956571,      -5.549371386,       -5.79378869,                 0,      -6.928800427
          0,           0,        3724,      -1.423992515,      -5.548646974,      -5.792672619,                 0,      -6.928837351
          0,           0,        3725,      -1.424028416,      -5.547931009,      -5.791523321,                 0,      -6.928874235
          0,           0,        3726,      -1.424064277,      -5.547223024,      -5.790343535,                 0,      -6.928911086
          0,           0,        3727,      -1.424100099,      -5.546522583,      -5.789136056,                 0,      -6.928947905
          0,           0,        3728,      -1.424135884,      -5.545829278,      -5.787903721,                 0,      -6.928984698
          0,           0,        3729,      -1.424171633,      -5.545142729,        -5.7866494,                 0,      -6.929021467
          0,           0,        3730,       -1.42420735,      -5.544462584,      -5.785375979,                 0,      -6.929058218
          0,           0,        3731,      -1.424243035,      -5.543788519,      -5.784086351,                 0,      -6.929094952
          0,           0,        3732,       -1.42427869,      -5.543120234,      -5.782783405,                 0,      -6.929131674
          0,           0,        3733,      -1.424314316,      -5.542457456,      -5.781470016,                 0,      -6.929168388
          0,           0,        3734,      -1.424349916,      -5.541799933,      -5.780149037,                 0,      -6.929205095
          0,           0,        3735,      -1.424385491,      -5.541147439,      -5.778823288,                 0,      -6.929241801
          0,           0,        3736,      -1.424421043,      -5.540499769,      -5.777495552,                 0,      -6.929278507
          0,           0,        3737,      -1.424456573,       -5.53985674,      -5.776168564,                 0,      -6.929315217
          0,           0,        3738,      -1.424492082,      -5.539218189,      -5.774845011,                 0,      -6.929351933
          0,           0,        3739,      -1.424527572,      -5.538583972,      -5.773527522,                 0,      -6.929388657
          0,           0,        3740,      -1.424563045,      -5.537953964,      -5.772218665,                 0,      -6.929425394
          0,           0,        3741,      -1.424598501,      -5.537328058,      -5.770920947,                 0,      -6.929462143
          0,           0,        3742,      -1.424633942,      -5.536706164,      -5.769636804,                 0,      -6.929498909
          0,           0,        3743,      -1.424669369,       -5.53608821,      -5.768368605,                 0,      -6.929535692
          0,           0,        3744,      -1.424704783,      -5.535474137,      -5.767118647,                 0,      -6.929572494
          0,           0,        3745,      -1.424740184,      -5.534863906,      -5.765889153,                 0,      -6.929609318
          0,           0,        3746,      -1.424775575,      -5.534257489,      -5.764682273,                 0,      -6.929646164
          0,           0,        3747,      -1.424810956,      -5.533654875,      -5.763500084,                 0,      -6.929683033
          0,           0,        3748,      -1.424846327,      -5.533056068,      -5.762344586,                 0,      -6.929719927
          0,           0,        3749,       -1.42488169,      -5.532461085,      -5.761217707,                 0,      -6.929756846
          0,           0,        3750,      -1.424917045,      -5.531869959,      -5.760121299,                 0,      -6.929793792
          0,           0,        3751,      -1.424952392,      -5.531282736,      -5.759057141,                 0,      -6.929830763
          0,           0,        3752,      -1.424987732,      -5.530699478,      -5.758026939,                 0,      -6.929867762
          0,           0,        3753,      -1.425023066,       -5.53012026,      -5.757032325,                 0,      -6.929904787
          0,           0,        3754,      -1.425058393,      -5.529545171,      -5.756074862,                 0,       -6.92994184
          0,           0,        3755,      -1.425093714,      -5.528974318,      -5.755156042,                 0,      -6.929978918
          0,           0,        3756,      -1.425129029,       -5.52840782,      -5.754277284,                 0,      -6.930016023
          0,           0,        3757,      -1.425164339,      -5.527845812,      -5.753439943,                 0,      -6.930053153
          0,           0,        3758,      -1.425199643,      -5.527288445,      -5.752645301,                 0,      -6.930090307
          0,           0,        3759,       -1.42523494,      -5.526735883,      -5.751894576,                 0,      -6.930127485
          0,           0,        3760,      -1.425270232,       -5.52618831,      -5.751188918,                 0,      -6.930164685
          0,           0,        3761,      -1.425305518,      -5.525645922,      -5.750529411,                 0,      -6.930201907
          0,           0,        3762,      -1.425340797,      -5.525108932,      -5.749917073,                 0,      -6.930239148
          0,           0,        3763,      -1.425376069,      -5.524577571,      -5.749352855,                 0,      -6.930276408
          0,           0,        3764,      -1.425411334,      -5.524052082,      -5.748837646,                 0,      -6.930313683
          0,           0,        3765,      -1.425446592,      -5.523532728,      -5.748372267,                 0,      -6.930350974
          0,           0,        3766,      -1.425481841,      -5.523019785,      -5.747957473,                 0,      -6.930388277
          0,           0,        3767,      -1.425517081,      -5.522513544,      -5.747593955,                 0,       -6.93042559
          0,           0,        3768,      -1.425552312,      -5.522014313,      -5.747282337,                 0,      -6.930462912
          0,           0,        3769,      -1.425587532,      -5.521522414,      -5.747023175,                 0,      -6.930500239
          0,           0,        3770,      -1.425622742,      -5.521038183,      -5.746816959,                 0,       -6.93053757
          0,           0,        3771,       -1.42565794,      -5.520561968,      -5.746664107,                 0,      -6.930574902
          0,           0,        3772,      -1.425693126,      -5.520094132,      -5.746564972,                 0,      -6.930612233
          0,           0,        3773,      -1.425728298,      -5.519635046,      -5.746519831,                 0,      -6.930649559
          0,           0,        3774,      -1.425763456,      -5.519185097,      -5.746528892,                 0,      -6.930686879
          0,           0,        3775,      -1.425798599,      -5.518744675,      -5.746592286,                 0,      -6.930724189
          0,           0,        3776,      -1.425833727,      -5.518314184,      -5.746710071,                 0,      -6.930761486
          0,           0,        3777,      -1.425868837,      -5.517894032,      -5.746882227,                 0,      -6.930798768
