"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,        3996,      -2.378006598,      -6.284609912,      -6.727657991,                 0,      -7.880543042
          0,           0,        3997,      -2.378056491,      -6.284062576,      -6.724065961,                 0,      -7.880592716
          0,           0,        3998,      -2.378106364,      -6.283498584,      -6.720398799,                 0,      -7.880642428
          0,           0,        3999,      -2.378156227,      -6.282918032,      -6.716671227,                 0,      -7.880692201
          0,           0,        4000,      -2.378206092,       -6.28232106,      -6.712896928,                 0,      -7.880742058
          0,           0,        4001,      -2.378255969,      -6.281707849,      -6.709088562,                 0,       -7.88079202
          0,           0,        4002,      -2.378305866,      -6.281078614,      -6.705257804,                 0,      -7.880842108
          0,           0,        4003,      -2.378355794,      -6.280433595,      -6.701415392,                 0,      -7.880892343
          0,           0,        4004,       -2.37840576,      -6.279773057,      -6.697571182,                 0,      -7.880942741
          0,           0,        4005,      -2.378455773,       -6.27909728,      -6.693734202,                 0,      -7.880993321
          0,           0,        4006,       -2.37850584,       -6.27840656,       -6.68991272,                 0,      -7.881044098
          0,           0,        4007,      -2.378555967,      -6.277701204,      -6.686114304,                 0,      -7.881095087
          0,           0,        4008,      -2.378606162,      -6.276981529,      -6.682345887,                 0,        -7.8811463
          0,           0,        4009,       -2.37865643,      -6.276247859,      -6.678613825,                 0,       -7.88119775
          0,           0,        4010,      -2.378706775,      -6.275500524,      -6.674923964,                 0,      -7.881249448
          0,           0,        4011,      -2.378757202,      -6.274739864,      -6.671281689,                 0,      -7.881301403
          0,           0,        4012,      -2.378807715,      -6.273966226,      -6.667691981,                 0,      -7.881353623
          0,           0,        4013,      -2.378858317,      -6.273179965,      -6.664159467,                 0,      -7.881406114
          0,           0,        4014,      -2.378909011,      -6.272381449,      -6.660688466,                 0,      -7.881458882
          0,           0,        4015,      -2.378959797,      -6.271571057,      -6.657283028,                 0,      -7.881511931
          0,           0,        4016,      -2.379010679,      -6.270749185,      -6.653946973,                 0,      -7.881565265
          0,           0,        4017,      -2.379061655,      -6.269916248,      -6.650683925,                 0,      -7.881618884
          0,           0,        4018,      -2.379112726,      -6.269072682,      -6.647497342,                 0,      -7.881672789
          0,           0,        4019,      -2.379163893,      -6.268218949,      -6.644390537,                 0,      -7.881726979
          0,           0,        4020,      -2.379215152,      -6.267355538,      -6.641366707,                 0,      -7.881781453
          0,           0,        4021,      -2.379266504,      -6.266482973,      -6.638428947,                 0,      -7.881836207
          0,           0,        4022,      -2.379317945,      -6.265601811,      -6.635580265,                 0,      -7.881891236
          0,           0,        4023,      -2.379369472,      -6.264712649,      -6.632823599,                 0,      -7.881946537
          0,           0,        4024,      -2.379421084,      -6.263816126,      -6.630161821,                 0,      -7.882002103
          0,           0,        4025,      -2.379472775,      -6.262912925,      -6.627597748,                 0,      -7.882057926
          0,           0,        4026,      -2.379524541,      -6.262003777,      -6.625134147,                 0,      -7.882113999
          0,           0,        4027,      -2.379576379,      -6.261089463,      -6.622773737,                 0,      -7.882170312
          0,           0,        4028,      -2.379628282,      -6.260170814,      -6.620519191,                 0,      -7.882226856
          0,           0,        4029,      -2.379680246,      -6.259248716,      -6.618373134,                 0,       -7.88228362
          0,           0,        4030,      -2.379732265,      -6.258324106,      -6.616338147,                 0,      -7.882340593
          0,           0,        4031,      -2.379784332,      -6.257397976,      -6.614416755,                 0,      -7.882397763
          0,           0,        4032,      -2.379836441,      -6.256471373,      -6.612611433,                 0,      -7.882455118
          0,           0,        4033,      -2.379888586,      -6.255545394,      -6.610924594,                 0,      -7.882512643
          0,           0,        4034,      -2.379940759,      -6.254621192,      -6.609358588,                 0,      -7.882570326
          0,           0,        4035,      -2.379992953,      -6.253699968,      -6.607915695,                 0,      -7.882628152
          0,           0,        4036,      -2.380045161,       -6.25278297,      -6.606598116,                 0,      -7.882686106
          0,           0,        4037,      -2.380097376,      -6.251871492,      -6.605407971,                 0,      -7.882744174
          0,           0,        4038,       -2.38014959,      -6.250966871,      -6.604347287,                 0,      -7.882802339
          0,           0,        4039,      -2.380201794,      -6.250070481,      -6.603417993,                 0,      -7.882860586
          0,           0,        4040,      -2.380253981,       -6.24918373,      -6.602621912,                 0,        -7.8829189
          0,           0,        4041,      -2.380306144,      -6.248308055,      -6.601960754,                 0,      -7.882977262
          0,           0,        4042,      -2.380358274,      -6.247444921,      -6.601436105,                 0,      -7.883035658
          0,           0,        4043,      -2.380410363,      -6.246595807,      -6.601049421,                 0,      -7.883094071
          0,           0,        4044,      -2.380462404,      -6.245762212,      -6.600802019,                 0,      -7.883152483
          0,           0,        4045,      -2.380514388,      -6.244945638,       -6.60069507,                 0,      -7.883210879
          0,           0,        4046,      -2.380566308,      -6.244147592,      -6.600729587,                 0,       -7.88326924
          0,           0,        4047,      -2.380618156,      -6.243369579,      -6.600906419,                 0,      -7.883327551
          0,           0,        4048,      -2.380669924,      -6.242613092,      -6.601226241,                 0,      -7.883385795
          0,           0,        4049,      -2.380721605,      -6.241879608,      -6.601689544,                 0,      -7.883443954
          0,           0,        4050,      -2.380773191,      -6.241170585,      -6.602296627,                 0,      -7.883502013
          0,           0,        4051,      -2.380824675,       -6.24048745,      -6.603047586,                 0,      -7.883559955
          0,           0,        4052,      -2.380876051,      -6.239831598,      -6.603942304,                 0,      -7.883617764
          0,           0,        4053,      -2.380927312,      -6.239204383,      -6.604980442,                 0,      -7.883675424
          0,           0,        4054,       -2.38097845,      -6.238607115,      -6.606161427,                 0,      -7.883732919
          0,           0,        4055,      -2.381029461,       -6.23804105,      -6.607484443,                 0,      -7.883790234
          0,           0,        4056,      -2.381080336,      -6.237507389,      -6.608948416,                 0,      -7.883847353
          0,           0,        4057,      -2.381131072,      -6.237007271,      -6.610552008,                 0,      -7.883904263
          0,           0,        4058,      -2.381181662,      -6.236541768,      -6.612293597,                 0,      -7.883960947
          0,           0,        4059,      -2.381232101,      -6.236111879,      -6.614171275,                 0,      -7.884017394
          0,           0,        4060,      -2.381282383,       -6.23571853,      -6.616182828,                 0,      -7.884073588
          0,           0,        4061,      -2.381332506,      -6.235362565,      -6.618325723,                 0,      -7.884129517
          0,           0,        4062,      -2.381382463,      -6.235044742,      -6.620597102,                 0,      -7.884185169
          0,           0,        4063,      -2.381432252,      -6.234765736,      -6.622993761,                 0,      -7.884240531
          0,           0,        4064,      -2.381481868,      -6.234526127,      -6.625512142,                 0,      -7.884295592
          0,           0,        4065,      -2.381531308,      -6.234326404,      -6.628148321,                 0,      -7.884350341
          0,           0,        4066,      -2.381580569,      -6.234166959,      -6.630897988,                 0,      -7.884404767
          0,           0,        4067,      -2.381629649,      -6.234048086,      -6.633756447,                 0,      -7.884458861
          0,           0,        4068,      -2.381678546,      -6.233969978,      -6.636718592,                 0,      -7.884512615
          0,           0,        4069,      -2.381727257,      -6.233932728,      -6.639778906,                 0,      -7.884566019
          0,           0,        4070,      -2.381775781,      -6.233936324,      -6.642931448,                 0,      -7.884619066
          0,           0,        4071,      -2.381824117,      -6.233980651,      -6.646169846,                 0,      -7.884671749
          0,           0,        4072,      -2.381872264,       -6.23406549,      -6.649487288,                 0,      -7.884724062
          0,           0,        4073,      -2.381920222,      -6.234190518,      -6.652876524,                 0,         -7.884776
          0,           0,        4074,       -2.38196799,      -6.234355307,      -6.656329861,                 0,      -7.884827557
          0,           0,        4075,       -2.38201557,      -6.234559324,      -6.659839168,                 0,      -7.884878731
          0,           0,        4076,      -2.382062962,      -6.234801934,      -6.663395876,                 0,      -7.884929517
          0,           0,        4077,      -2.382110168,      -6.235082399,      -6.666990993,                 0,      -7.884979915
          0,           0,        4078,      -2.382157188,      -6.235399883,      -6.670615116,                 0,      -7.885029922
          0,           0,        4079,      -2.382204025,      -6.235753448,       -6.67425845,                 0,      -7.885079539
          0,           0,        4080,      -2.382250681,       -6.23614206,      -6.677910829,                 0,      -7.885128765
          0,           0,        4081,      -2.382297158,      -6.236564592,       -6.68156175,                 0,      -7.885177602
          0,           0,        4082,      -2.382343461,      -6.237019823,      -6.685200405,                 0,      -7.885226052
          0,           0,        4083,      -2.382389593,      -6.237506443,      -6.688815725,                 0,      -7.885274119
          0,           0,        4084,      -2.382435556,      -6.238023058,      -6.692396427,                 0,      -7.885321806
          0,           0,        4085,      -2.382481357,       -6.23856819,      -6.695931069,                 0,      -7.885369118
          0,           0,        4086,      -2.382526998,      -6.239140284,      -6.699408107,                 0,       -7.88541606
          0,           0,        4087,      -2.382572486,      -6.239737707,      -6.702815969,                 0,      -7.885462641
          0,           0,        4088,      -2.382617825,      -6.240358761,       -6.70614312,                 0,      -7.885508866
          0,           0,        4089,      -2.382663021,      -6.241001676,       -6.70937814,                 0,      -7.885554745
          0,           0,        4090,      -2.382708081,      -6.241664625,      -6.712509807,                 0,      -7.885600287
          0,           0,        4091,       -2.38275301,      -6.242345723,      -6.715527178,                 0,      -7.885645502
          0,           0,        4092,      -2.382797816,      -6.243043034,      -6.718419675,                 0,        -7.8856904
          0,           0,        4093,      -2.382842505,      -6.243754574,      -6.721177166,                 0,      -7.885734994
          0,           0,        4094,      -2.382887085,      -6.244478321,      -6.723790055,                 0,      -7.885779297
          0,           0,        4095,      -2.382931562,      -6.245212216,      -6.726249355,                 0,      -7.885823321
          0,           0,        4096,      -2.382975946,      -6.245954169,      -6.728546769,                 0,       -7.88586708
          0,           0,        4097,      -2.383020244,      -6.246702069,      -6.730674755,                 0,       -7.88591059
          0,           0,        4098,      -2.383064465,      -6.247453784,      -6.732626587,                 0,      -7.885953866
          0,           0,        4099,      -2.383108617,       -6.24820717,      -6.734396411,                 0,      -7.885996923
          0,           0,        4100,      -2.383152709,      -6.248960076,      -6.735979279,                 0,      -7.886039779
          0,           0,        4101,       -2.38319675,      -6.249710349,      -6.737371183,                 0,      -7.886082451
          0,           0,        4102,       -2.38324075,      -6.250455841,      -6.738569068,                 0,      -7.886124957
          0,           0,        4103,      -2.383284718,      -6.251194415,      -6.739570839,                 0,      -7.886167315
          0,           0,        4104,      -2.383328664,      -6.251923946,      -6.740375349,                 0,      -7.886209543
          0,           0,        4105,      -2.383372596,      -6.252642334,      -6.740982379,                 0,      -7.886251662
          0,           0,        4106,      -2.383416526,        -6.2533475,      -6.741392606,                 0,      -7.886293689
          0,           0,        4107,      -2.383460463,        -6.2540374,      -6.741607557,                 0,      -7.886335646
          0,           0,        4108,      -2.383504418,      -6.254710022,      -6.741629557,                 0,      -7.886377552
          0,           0,        4109,      -2.383548399,      -6.255363397,      -6.741461667,                 0,      -7.886419427
          0,           0,        4110,      -2.383592418,      -6.255995597,      -6.741107618,                 0,      -7.886461292
          0,           0,        4111,      -2.383636484,      -6.256604745,      -6.740571733,                 0,      -7.886503167
          0,           0,        4112,      -2.383680608,      -6.257189014,      -6.739858859,                 0,      -7.886545073
          0,           0,        4113,        -2.3837248,      -6.257746635,      -6.738974284,                 0,      -7.886587031
          0,           0,        4114,      -2.383769069,      -6.258275894,      -6.737923663,                 0,       -7.88662906
          0,           0,        4115,      -2.383813426,      -6.258775141,      -6.736712944,                 0,      -7.886671182
          0,           0,        4116,       -2.38385788,      -6.259242789,      -6.735348294,                 0,      -7.886713416
          0,           0,        4117,      -2.383902442,      -6.259677317,      -6.733836032,                 0,      -7.886755783
          0,           0,        4118,      -2.383947121,      -6.260077272,      -6.732182567,                 0,      -7.886798301
          0,           0,        4119,      -2.383991926,      -6.260441272,      -6.730394345,                 0,      -7.886840992
          0,           0,        4120,      -2.384036866,      -6.260768005,      -6.728477791,                 0,      -7.886883873
          0,           0,        4121,      -2.384081951,      -6.261056232,      -6.726439272,                 0,      -7.886926963
          0,           0,        4122,      -2.384127189,      -6.261304786,      -6.724285059,                 0,       -7.88697028
          0,           0,        4123,      -2.384172589,      -6.261512575,      -6.722021294,                 0,      -7.887013843
          0,           0,        4124,      -2.384218158,      -6.261678582,      -6.719653969,                 0,      -7.887057668
          0,           0,        4125,      -2.384263906,      -6.261801864,       -6.71718891,                 0,      -7.887101772
          0,           0,        4126,      -2.384309839,      -6.261881552,      -6.714631762,                 0,      -7.887146171
          0,           0,        4127,      -2.384355964,      -6.261916853,      -6.711987984,                 0,       -7.88719088
          0,           0,        4128,      -2.384402289,      -6.261907049,      -6.709262847,                 0,      -7.887235914
          0,           0,        4129,       -2.38444882,      -6.261851497,       -6.70646144,                 0,      -7.887281286
          0,           0,        4130,      -2.384495564,      -6.261749626,      -6.703588671,                 0,      -7.887327009
          0,           0,        4131,      -2.384542525,      -6.261600943,       -6.70064928,                 0,      -7.887373096
          0,           0,        4132,      -2.384589709,      -6.261405026,      -6.697647847,                 0,      -7.887419559
          0,           0,        4133,      -2.384637122,      -6.261161527,      -6.694588809,                 0,      -7.887466408
          0,           0,        4134,      -2.384684767,      -6.260870173,      -6.691476472,                 0,      -7.887513653
          0,           0,        4135,      -2.384732648,      -6.260530763,      -6.688315028,                 0,      -7.887561302
          0,           0,        4136,       -2.38478077,      -6.260143168,      -6.685108569,                 0,      -7.887609365
          0,           0,        4137,      -2.384829134,      -6.259707332,      -6.681861102,                 0,      -7.887657847
          0,           0,        4138,      -2.384877744,      -6.259223273,      -6.678576568,                 0,      -7.887706756
          0,           0,        4139,      -2.384926601,       -6.25869108,      -6.675258852,                 0,      -7.887756096
          0,           0,        4140,      -2.384975707,      -6.258110914,      -6.671911796,                 0,      -7.887805873
          0,           0,        4141,      -2.385025063,      -6.257483009,      -6.668539217,                 0,      -7.887856089
          0,           0,        4142,       -2.38507467,      -6.256807669,      -6.665144909,                 0,      -7.887906747
          0,           0,        4143,      -2.385124528,      -6.256085272,       -6.66173266,                 0,      -7.887957849
          0,           0,        4144,      -2.385174636,      -6.255316268,      -6.658306252,                 0,      -7.888009397
          0,           0,        4145,      -2.385224993,      -6.254501177,      -6.654869474,                 0,      -7.888061389
          0,           0,        4146,      -2.385275598,      -6.253640591,      -6.651426122,                 0,      -7.888113825
          0,           0,        4147,       -2.38532645,      -6.252735175,      -6.647980001,                 0,      -7.888166702
          0,           0,        4148,      -2.385377544,      -6.251785663,      -6.644534929,                 0,      -7.888220019
          0,           0,        4149,       -2.38542888,       -6.25079286,      -6.641094735,                 0,      -7.888273772
          0,           0,        4150,      -2.385480452,      -6.249757642,      -6.637663256,                 0,      -7.888327957
          0,           0,        4151,      -2.385532258,      -6.248680954,      -6.634244336,                 0,      -7.888382567
          0,           0,        4152,      -2.385584294,      -6.247563809,      -6.630841822,                 0,      -7.888437599
          0,           0,        4153,      -2.385636554,      -6.246407288,      -6.627459557,                 0,      -7.888493044
          0,           0,        4154,      -2.385689034,      -6.245212537,      -6.624101375,                 0,      -7.888548895
          0,           0,        4155,      -2.385741727,       -6.24398077,      -6.620771096,                 0,      -7.888605145
          0,           0,        4156,      -2.385794629,       -6.24271326,      -6.617472515,                 0,      -7.888661784
          0,           0,        4157,      -2.385847733,      -6.241411345,      -6.614209399,                 0,      -7.888718803
          0,           0,        4158,      -2.385901032,       -6.24007642,      -6.610985476,                 0,      -7.888776193
          0,           0,        4159,      -2.385954519,      -6.238709939,      -6.607804428,                 0,      -7.888833942
          0,           0,        4160,      -2.386008187,      -6.237313409,      -6.604669883,                 0,      -7.888892039
          0,           0,        4161,      -2.386062028,      -6.235888388,      -6.601585407,                 0,      -7.888950473
          0,           0,        4162,      -2.386116034,      -6.234436485,      -6.598554495,                 0,      -7.889009232
          0,           0,        4163,      -2.386170198,      -6.232959353,      -6.595580566,                 0,      -7.889068302
          0,           0,        4164,       -2.38622451,      -6.231458687,      -6.592666953,                 0,       -7.88912767
          0,           0,        4165,      -2.386278962,      -6.229936222,      -6.589816898,                 0,      -7.889187323
          0,           0,        4166,      -2.386333545,      -6.228393726,      -6.587033543,                 0,      -7.889247248
          0,           0,        4167,      -2.386388251,      -6.226832999,      -6.584319924,                 0,      -7.889307429
          0,           0,        4168,      -2.386443068,      -6.225255868,       -6.58167897,                 0,      -7.889367852
          0,           0,        4169,      -2.386497989,      -6.223664181,      -6.579113489,                 0,      -7.889428502
          0,           0,        4170,      -2.386553004,      -6.222059806,      -6.576626173,                 0,      -7.889489365
          0,           0,        4171,      -2.386608102,      -6.220444626,      -6.574219582,                 0,      -7.889550424
          0,           0,        4172,      -2.386663275,      -6.218820531,      -6.571896153,                 0,      -7.889611664
          0,           0,        4173,      -2.386718512,      -6.217189418,      -6.569658186,                 0,      -7.889673069
          0,           0,        4174,      -2.386773803,      -6.215553185,      -6.567507843,                 0,      -7.889734623
          0,           0,        4175,      -2.386829138,      -6.213913728,      -6.565447151,                 0,      -7.889796311
          0,           0,        4176,      -2.386884508,      -6.212272931,      -6.563477993,                 0,      -7.889858115
          0,           0,        4177,      -2.386939902,      -6.210632669,      -6.561602106,                 0,       -7.88992002
          0,           0,        4178,       -2.38699531,      -6.208994802,      -6.559821085,                 0,       -7.88998201
          0,           0,        4179,      -2.387050723,      -6.207361165,      -6.558136375,                 0,      -7.890044068
          0,           0,        4180,       -2.38710613,      -6.205733574,      -6.556549274,                 0,      -7.890106178
          0,           0,        4181,      -2.387161521,      -6.204113814,       -6.55506093,                 0,      -7.890168323
          0,           0,        4182,      -2.387216887,      -6.202503636,       -6.55367234,                 0,      -7.890230487
          0,           0,        4183,      -2.387272218,       -6.20090476,       -6.55238435,                 0,      -7.890292655
          0,           0,        4184,      -2.387327505,      -6.199318865,      -6.551197655,                 0,       -7.89035481
          0,           0,        4185,      -2.387382738,      -6.197747587,      -6.550112798,                 0,      -7.890416935
          0,           0,        4186,      -2.387437907,      -6.196192517,      -6.549130168,                 0,      -7.890479016
          0,           0,        4187,      -2.387493004,      -6.194655201,      -6.548250002,                 0,      -7.890541037
          0,           0,        4188,      -2.387548019,       -6.19313713,      -6.547472386,                 0,      -7.890602981
          0,           0,        4189,      -2.387602944,      -6.191639745,       -6.54679725,                 0,      -7.890664834
          0,           0,        4190,      -2.387657771,      -6.190164432,      -6.546224372,                 0,      -7.890726581
          0,           0,        4191,       -2.38771249,      -6.188712518,      -6.545753379,                 0,      -7.890788206
          0,           0,        4192,      -2.387767093,      -6.187285272,      -6.545383741,                 0,      -7.890849696
          0,           0,        4193,      -2.387821573,      -6.185883901,      -6.545114779,                 0,      -7.890911034
          0,           0,        4194,      -2.387875921,      -6.184509551,      -6.544945658,                 0,      -7.890972209
          0,           0,        4195,      -2.387930131,      -6.183163306,       -6.54487539,                 0,      -7.891033205
          0,           0,        4196,      -2.387984194,      -6.181846182,      -6.544902836,                 0,      -7.891094009
          0,           0,        4197,      -2.388038105,      -6.180559133,      -6.545026703,                 0,      -7.891154609
          0,           0,        4198,      -2.388091855,      -6.179303046,      -6.545245544,                 0,       -7.89121499
          0,           0,        4199,      -2.388145439,      -6.178078741,      -6.545557762,                 0,      -7.891275142
          0,           0,        4200,       -2.38819885,      -6.176886972,      -6.545961607,                 0,       -7.89133505
          0,           0,        4201,      -2.388252083,      -6.175728426,      -6.546455177,                 0,      -7.891394705
          0,           0,        4202,      -2.388305131,      -6.174603722,      -6.547036419,                 0,      -7.891454095
          0,           0,        4203,       -2.38835799,      -6.173513415,      -6.547703131,                 0,      -7.891513208
          0,           0,        4204,      -2.388410654,      -6.172457991,       -6.54845296,                 0,      -7.891572034
          0,           0,        4205,      -2.388463119,      -6.171437872,      -6.549283406,                 0,      -7.891630563
          0,           0,        4206,      -2.388515379,      -6.170453412,      -6.550191824,                 0,      -7.891688786
          0,           0,        4207,      -2.388567432,      -6.169504902,       -6.55117542,                 0,      -7.891746694
          0,           0,        4208,      -2.388619273,      -6.168592571,      -6.552231261,                 0,      -7.891804277
          0,           0,        4209,      -2.388670898,      -6.167716581,      -6.553356273,                 0,      -7.891861529
          0,           0,        4210,      -2.388722304,      -6.166877034,      -6.554547243,                 0,       -7.89191844
          0,           0,        4211,      -2.388773489,      -6.166073974,      -6.555800825,                 0,      -7.891975005
          0,           0,        4212,      -2.388824449,       -6.16530738,      -6.557113544,                 0,      -7.892031216
          0,           0,        4213,      -2.388875183,      -6.164577177,      -6.558481797,                 0,      -7.892087067
          0,           0,        4214,      -2.388925689,      -6.163883231,      -6.559901861,                 0,      -7.892142554
          0,           0,        4215,      -2.388975964,      -6.163225355,        -6.5613699,                 0,       -7.89219767
          0,           0,        4216,      -2.389026009,      -6.162603305,      -6.562881965,                 0,      -7.892252412
          0,           0,        4217,       -2.38907582,      -6.162016787,      -6.564434009,                 0,      -7.892306776
          0,           0,        4218,      -2.389125399,      -6.161465456,      -6.566021889,                 0,      -7.892360758
          0,           0,        4219,      -2.389174744,      -6.160948919,      -6.567641377,                 0,      -7.892414356
          0,           0,        4220,      -2.389223855,      -6.160466735,      -6.569288166,                 0,      -7.892467568
          0,           0,        4221,      -2.389272734,      -6.160018417,      -6.570957886,                 0,      -7.892520392
          0,           0,        4222,      -2.389321379,      -6.159603437,      -6.572646109,                 0,      -7.892572827
          0,           0,        4223,      -2.389369793,      -6.159221224,      -6.574348363,                 0,      -7.892624873
          0,           0,        4224,      -2.389417976,      -6.158871168,      -6.576060145,                 0,       -7.89267653
          0,           0,        4225,       -2.38946593,      -6.158552622,      -6.577776931,                 0,        -7.8927278
          0,           0,        4226,      -2.389513657,      -6.158264903,      -6.579494192,                 0,      -7.892778682
          0,           0,        4227,      -2.389561158,      -6.158007294,      -6.581207409,                 0,       -7.89282918
          0,           0,        4228,      -2.389608436,      -6.157779049,      -6.582912084,                 0,      -7.892879296
          0,           0,        4229,      -2.389655494,       -6.15757939,       -6.58460376,                 0,      -7.892929033
          0,           0,        4230,      -2.389702334,      -6.157407513,      -6.586278033,                 0,      -7.892978395
          0,           0,        4231,       -2.38974896,      -6.157262588,      -6.587930568,                 0,      -7.893027386
          0,           0,        4232,      -2.389795376,      -6.157143762,      -6.589557118,                 0,      -7.893076011
          0,           0,        4233,      -2.389841584,      -6.157050163,      -6.591153536,                 0,      -7.893124275
          0,           0,        4234,      -2.389887589,      -6.156980895,      -6.592715793,                 0,      -7.893172184
          0,           0,        4235,      -2.389933394,      -6.156935051,      -6.594239996,                 0,      -7.893219745
          0,           0,        4236,      -2.389979006,      -6.156911703,      -6.595722397,                 0,      -7.893266964
          0,           0,        4237,      -2.390024427,      -6.156909914,      -6.597159414,                 0,      -7.893313849
          0,           0,        4238,      -2.390069663,      -6.156928735,      -6.598547641,                 0,      -7.893360408
          0,           0,        4239,       -2.39011472,      -6.156967206,      -6.599883864,                 0,      -7.893406649
          0,           0,        4240,      -2.390159601,       -6.15702436,      -6.601165069,                 0,       -7.89345258
          0,           0,        4241,      -2.390204314,      -6.157099227,      -6.602388459,                 0,      -7.893498211
          0,           0,        4242,      -2.390248863,      -6.157190831,      -6.603551459,                 0,      -7.893543552
          0,           0,        4243,      -2.390293253,      -6.157298194,      -6.604651726,                 0,      -7.893588612
          0,           0,        4244,      -2.390337493,      -6.157420337,      -6.605687158,                 0,      -7.893633402
          0,           0,        4245,      -2.390381586,      -6.157556286,      -6.606655896,                 0,      -7.893677932
          0,           0,        4246,       -2.39042554,      -6.157705066,      -6.607556331,                 0,      -7.893722213
          0,           0,        4247,       -2.39046936,      -6.157865708,      -6.608387107,                 0,      -7.893766256
          0,           0,        4248,      -2.390513054,       -6.15803725,      -6.609147119,                 0,      -7.893810074
          0,           0,        4249,      -2.390556628,      -6.158218737,      -6.609835514,                 0,      -7.893853676
          0,           0,        4250,      -2.390600089,      -6.158409221,      -6.610451691,                 0,      -7.893897077
          0,           0,        4251,      -2.390643443,      -6.158607767,      -6.610995293,                 0,      -7.893940286
          0,           0,        4252,      -2.390686696,      -6.158813449,      -6.611466204,                 0,      -7.893983317
          0,           0,        4253,      -2.390729857,      -6.159025357,      -6.611864545,                 0,      -7.894026183
          0,           0,        4254,      -2.390772931,       -6.15924259,      -6.612190663,                 0,      -7.894068894
          0,           0,        4255,      -2.390815926,      -6.159464266,      -6.612445122,                 0,      -7.894111465
          0,           0,        4256,      -2.390858849,      -6.159689518,      -6.612628698,                 0,      -7.894153907
          0,           0,        4257,      -2.390901705,      -6.159917493,      -6.612742362,                 0,      -7.894196233
          0,           0,        4258,      -2.390944503,      -6.160147361,      -6.612787274,                 0,      -7.894238455
          0,           0,        4259,      -2.390987249,      -6.160378305,      -6.612764768,                 0,      -7.894280587
          0,           0,        4260,       -2.39102995,      -6.160609531,      -6.612676341,                 0,       -7.89432264
          0,           0,        4261,      -2.391072612,      -6.160840264,      -6.612523639,                 0,      -7.894364627
          0,           0,        4262,      -2.391115243,       -6.16106975,      -6.612308448,                 0,       -7.89440656
          0,           0,        4263,      -2.391157848,      -6.161297256,      -6.612032678,                 0,      -7.894448451
          0,           0,        4264,      -2.391200434,      -6.161522072,      -6.611698349,                 0,      -7.894490312
          0,           0,        4265,      -2.391243008,      -6.161743509,      -6.611307582,                 0,      -7.894532154
          0,           0,        4266,      -2.391285575,      -6.161960902,      -6.610862588,                 0,       -7.89457399
          0,           0,        4267,      -2.391328142,       -6.16217361,      -6.610365651,                 0,       -7.89461583
          0,           0,        4268,      -2.391370715,      -6.162381015,      -6.609819119,                 0,      -7.894657686
          0,           0,        4269,        -2.3914133,      -6.162582524,      -6.609225397,                 0,      -7.894699567
          0,           0,        4270,      -2.391455901,      -6.162777569,      -6.608586931,                 0,      -7.894741485
          0,           0,        4271,      -2.391498526,      -6.162965606,      -6.607906202,                 0,       -7.89478345
          0,           0,        4272,      -2.391541178,      -6.163146117,      -6.607185716,                 0,      -7.894825471
          0,           0,        4273,      -2.391583863,      -6.163318611,      -6.606427997,                 0,      -7.894867558
          0,           0,        4274,      -2.391626586,       -6.16348262,      -6.605635577,                 0,      -7.894909719
          0,           0,        4275,      -2.391669351,      -6.163637704,       -6.60481099,                 0,      -7.894951964
          0,           0,        4276,      -2.391712164,       -6.16378345,      -6.603956768,                 0,        -7.8949943
          0,           0,        4277,      -2.391755028,      -6.163919472,       -6.60307543,                 0,      -7.895036736
          0,           0,        4278,      -2.391797947,      -6.164045407,      -6.602169482,                 0,      -7.895079278
          0,           0,        4279,      -2.391840925,      -6.164160924,      -6.601241409,                 0,      -7.895121934
          0,           0,        4280,      -2.391883965,      -6.164265716,      -6.600293675,                 0,       -7.89516471
          0,           0,        4281,      -2.391927072,      -6.164359505,      -6.599328713,                 0,      -7.895207612
          0,           0,        4282,      -2.391970247,      -6.164442038,      -6.598348927,                 0,      -7.895250646
          0,           0,        4283,      -2.392013494,      -6.164513091,      -6.597356688,                 0,      -7.895293817
          0,           0,        4284,      -2.392056815,      -6.164572469,      -6.596354329,                 0,       -7.89533713
          0,           0,        4285,      -2.392100213,      -6.164620002,      -6.595344146,                 0,      -7.895380588
          0,           0,        4286,       -2.39214369,      -6.164655549,      -6.594328397,                 0,      -7.895424197
          0,           0,        4287,      -2.392187247,      -6.164678996,      -6.593309294,                 0,      -7.895467958
          0,           0,        4288,      -2.392230886,      -6.164690256,      -6.592289008,                 0,      -7.895511875
          0,           0,        4289,      -2.392274608,      -6.164689271,      -6.591269668,                 0,      -7.895555951
          0,           0,        4290,      -2.392318414,      -6.164676009,      -6.590253352,                 0,      -7.895600186
          0,           0,        4291,      -2.392362306,      -6.164650465,      -6.589242095,                 0,      -7.895644583
          0,           0,        4292,      -2.392406283,      -6.164612662,      -6.588237884,                 0,      -7.895689143
          0,           0,        4293,      -2.392450346,       -6.16456265,      -6.587242655,                 0,      -7.895733866
          0,           0,        4294,      -2.392494495,      -6.164500504,      -6.586258296,                 0,      -7.895778752
          0,           0,        4295,       -2.39253873,      -6.164426325,      -6.585286645,                 0,      -7.895823801
          0,           0,        4296,      -2.392583051,       -6.16434024,      -6.584329485,                 0,      -7.895869013
          0,           0,        4297,      -2.392627456,      -6.164242403,      -6.583388551,                 0,      -7.895914386
