"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         958,      -6.446977766,      -3.551502059,      -3.899439433,     -0.9112957863,       -8.88089476,     0.01346203195,       0.723991991,                 0,                 0,                 0,     0.09285018394,    -0.01575625565,      0.7239456953,                 0,       53.78029065,    0.009302972387
          0,           0,         959,      -6.455801436,      -3.555882886,      -3.909914804,     -0.9183021433,      -8.881176114,     0.01346204627,      0.7239921879,                 0,                 0,                 0,     0.09285020179,    -0.01575624928,      0.7239458926,                 0,       53.78024805,    0.009302972387
          0,           0,         960,      -6.464709437,      -3.560193449,      -3.919218101,     -0.9247875988,      -8.881127821,     0.01346206045,      0.7239923879,                 0,                 0,                 0,     0.09285021954,    -0.01575624319,       0.723946093,                 0,       53.78020628,    0.009302972387
          0,           0,         961,      -6.473943277,      -3.564488423,      -3.927706227,      -0.931238927,      -8.880740899,     0.01346207445,       0.723992591,                 0,                 0,                 0,     0.09285023747,    -0.01575623739,      0.7239462965,                 0,       53.78016543,    0.009302972387
          0,           0,         962,      -6.483695393,      -3.568815937,      -3.935821831,     -0.9380543329,      -8.880019485,     0.01346208825,      0.7239927971,                 0,                 0,                 0,     0.09285025584,    -0.01575623191,       0.723946503,                 0,       53.78012561,    0.009302972387
          0,           0,         963,      -6.494088591,      -3.573210282,      -3.943957928,      -0.945481216,       -8.87898517,     0.01346210182,      0.7239930059,                 0,                 0,                 0,     0.09285027487,    -0.01575622678,      0.7239467122,                 0,       53.78008692,    0.009302972387
          0,           0,         964,      -6.505176052,      -3.577691744,      -3.952374004,     -0.9536076909,       -8.87767785,     0.01346211513,      0.7239932174,                 0,                 0,                 0,     0.09285029475,    -0.01575622202,       0.723946924,                 0,       53.78004947,    0.009302972387
          0,           0,         965,      -6.516955179,      -3.582271839,       -3.96117279,     -0.9623920774,      -8.876156166,     0.01346212814,       0.723993431,                 0,                 0,                 0,     0.09285031559,    -0.01575621764,       0.723947138,                 0,       53.78001336,    0.009302972387
          0,           0,         966,      -6.529387542,      -3.586961002,      -3.970325557,     -0.9717117761,      -8.874496259,     0.01346214081,      0.7239936463,                 0,                 0,                 0,     0.09285033749,    -0.01575621366,      0.7239473537,                 0,       53.77997872,    0.009302972387
          0,           0,         967,      -6.542418584,      -3.591775928,      -3.979725467,     -0.9814157501,       -8.87278897,     0.01346215311,      0.7239938628,                 0,                 0,                 0,     0.09285036047,     -0.0157562101,      0.7239475704,                 0,       53.77994565,    0.009302972387
          0,           0,         968,      -6.555992524,       -3.59674442,      -3.989247859,     -0.9913684346,      -8.871135761,       0.013462165,      0.7239940796,                 0,                 0,                 0,     0.09285038451,    -0.01575620697,      0.7239477875,                 0,       53.77991428,    0.009302972387
          0,           0,         969,      -6.570060261,      -3.601906784,      -3.998800143,      -1.001477355,      -8.869643785,     0.01346217642,       0.723994296,                 0,                 0,                 0,     0.09285040952,    -0.01575620429,      0.7239480042,                 0,       53.77988472,    0.009302972387
          0,           0,         970,      -6.584580234,      -3.607313955,      -4.008350207,      -1.011701972,      -8.868423694,     0.01346218734,      0.7239945111,                 0,                 0,                 0,     0.09285043537,    -0.01575620205,      0.7239482196,                 0,       53.77985708,    0.009302972387
          0,           0,         971,      -6.599513749,      -3.613023293,      -4.017929989,      -1.022045871,      -8.867571932,      0.0134621977,      0.7239947239,                 0,                 0,                 0,     0.09285046188,    -0.01575620028,      0.7239484326,                 0,       53.77983149,    0.009302972387
          0,           0,         972,       -6.61481725,      -3.619093417,      -4.027618593,      -1.032538582,       -8.86717559,     0.01346220746,      0.7239949332,                 0,                 0,                 0,     0.09285048882,    -0.01575619898,      0.7239486422,                 0,       53.77980806,    0.009302972387
          0,           0,         973,      -6.630433998,      -3.625579301,      -4.037514391,      -1.043214009,       -8.86731468,     0.01346221657,      0.7239951381,                 0,                 0,                 0,     0.09285051591,    -0.01575619815,      0.7239488473,                 0,       53.77978689,    0.009302972387
          0,           0,         974,      -6.646287187,      -3.632528473,      -4.047706229,      -1.054091948,      -8.868043337,     0.01346222498,      0.7239953373,                 0,                 0,                 0,     0.09285054284,    -0.01575619778,      0.7239490467,                 0,        53.7797681,    0.009302972387
          0,           0,         975,      -6.662275682,      -3.639978693,      -4.058251634,      -1.065166276,      -8.869393041,     0.01346223264,      0.7239955297,                 0,                 0,                 0,     0.09285056925,    -0.01575619789,      0.7239492392,                 0,       53.77975179,    0.009302972387
          0,           0,         976,      -6.678272834,      -3.647957019,      -4.069165668,      -1.076401061,      -8.871369341,      0.0134622395,       0.723995714,                 0,                 0,                 0,     0.09285059477,    -0.01575619846,      0.7239494237,                 0,       53.77973805,    0.009302972387
          0,           0,         977,       -6.69412811,        -3.6564799,      -4.080420474,      -1.087733486,      -8.873947003,     0.01346224553,      0.7239958892,                 0,                 0,                 0,     0.09285061902,     -0.0157561995,      0.7239495989,                 0,       53.77972698,    0.009302972387
          0,           0,         978,      -6.709671197,      -3.665553811,      -4.091952881,      -1.099081282,      -8.877067796,     0.01346225068,       0.723996054,                 0,                 0,                 0,     0.09285064159,    -0.01575620101,      0.7239497638,                 0,       53.77971866,    0.009302972387
          0,           0,         979,      -6.724717848,      -3.675175978,      -4.103676406,      -1.110352099,      -8.880641108,      0.0134622549,      0.7239962074,                 0,                 0,                 0,     0.09285066208,    -0.01575620298,      0.7239499173,                 0,       53.77971319,    0.009302972387
          0,           0,         980,      -6.739077168,      -3.685334792,      -4.115493764,      -1.121452324,      -8.884543281,     0.01346225816,      0.7239963485,                 0,                 0,                 0,     0.09285068007,    -0.01575620542,      0.7239500584,                 0,       53.77971065,    0.009302972387
          0,           0,         981,      -6.752560013,      -3.696009836,      -4.127307015,      -1.132293937,      -8.888619632,     0.01346226042,      0.7239964764,                 0,                 0,                 0,     0.09285069518,    -0.01575620831,      0.7239501862,                 0,       53.77971111,    0.009302972387
          0,           0,         982,      -6.764988184,      -3.707171386,      -4.139023522,        -1.1427985,      -8.892688956,     0.01346226165,      0.7239965901,                 0,                 0,                 0,     0.09285070702,    -0.01575621168,         0.7239503,                 0,       53.77971466,    0.009302972387
          0,           0,         983,      -6.776204137,      -3.718779598,      -4.150557466,      -1.152898592,      -8.896551715,     0.01346226181,      0.7239966892,                 0,                 0,                 0,     0.09285071525,    -0.01575621551,       0.723950399,                 0,       53.77972137,    0.009302972387
          0,           0,         984,      -6.786080537,      -3.730783495,      -4.161827792,      -1.162537406,      -8.900000738,     0.01346226088,       0.723996773,                 0,                 0,                 0,     0.09285071953,    -0.01575621983,      0.7239504826,                 0,       53.77973133,    0.009302972387
          0,           0,         985,      -6.794528808,      -3.743120073,      -4.172754366,      -1.171667528,      -8.902835849,     0.01346225882,      0.7239968411,                 0,                 0,                 0,     0.09285071959,    -0.01575622463,      0.7239505506,                 0,       53.77974461,    0.009302972387
          0,           0,         986,      -6.801505365,      -3.755713711,       -4.18325425,      -1.180249794,      -8.904880511,     0.01346225561,      0.7239968932,                 0,                 0,                 0,     0.09285071516,    -0.01575622994,      0.7239506025,                 0,       53.77976129,    0.009302972387
          0,           0,         987,      -6.807014651,      -3.768476136,      -4.193239702,      -1.188252882,      -8.905998452,     0.01346225123,      0.7239969291,                 0,                 0,                 0,     0.09285070606,    -0.01575623576,      0.7239506382,                 0,       53.77978144,    0.009302972387
          0,           0,         988,      -6.811108133,      -3.781307087,      -4.202618877,      -1.195653582,      -8.906108262,     0.01346224567,      0.7239969489,                 0,                 0,                 0,      0.0928506921,    -0.01575624212,      0.7239506578,                 0,       53.77980515,    0.009302972387
          0,           0,         989,      -6.813879443,       -3.79409585,      -4.211299308,      -1.202437748,      -8.905193258,     0.01346223889,      0.7239969526,                 0,                 0,                 0,      0.0928506732,    -0.01575624904,      0.7239506612,                 0,       53.77983249,    0.009302972387
          0,           0,         990,      -6.815456251,      -3.806723686,      -4.219193617,      -1.208601331,      -8.903304731,      0.0134622309,      0.7239969404,                 0,                 0,                 0,     0.09285064929,    -0.01575625654,      0.7239506487,                 0,       53.77986353,    0.009302972387
          0,           0,         991,      -6.815990052,      -3.819067159,      -4.226226238,      -1.214151022,      -8.900557983,     0.01346222167,      0.7239969128,                 0,                 0,                 0,     0.09285062038,    -0.01575626464,      0.7239506207,                 0,       53.77989834,    0.009302972387
          0,           0,         992,      -6.815645582,      -3.831002295,      -4.232339918,       -1.21910431,      -8.897122014,      0.0134622112,      0.7239968701,                 0,                 0,                 0,     0.09285058651,    -0.01575627338,      0.7239505777,                 0,       53.77993699,    0.009302972387
          0,           0,         993,      -6.814590897,      -3.842409353,      -4.237500795,      -1.223488703,      -8.893204866,     0.01346219949,       0.723996813,                 0,                 0,                 0,     0.09285054779,    -0.01575628278,      0.7239505201,                 0,       53.77997953,    0.009302972387
          0,           0,         994,      -6.812989168,      -3.853177979,      -4.241701269,      -1.227340294,       -8.88903718,     0.01346218654,       0.723996742,                 0,                 0,                 0,     0.09285050438,    -0.01575629286,      0.7239504487,                 0,       53.78002601,    0.009302972387
          0,           0,         995,      -6.810992702,      -3.863212321,       -4.24496042,       -1.23070188,      -8.884856349,     0.01346217234,       0.723996658,                 0,                 0,                 0,      0.0928504565,    -0.01575630365,      0.7239503642,                 0,       53.78007646,    0.009302972387
          0,           0,         996,      -6.808739006,      -3.872435714,      -4.247322189,      -1.233620946,      -8.880892977,     0.01346215692,      0.7239965618,                 0,                 0,                 0,     0.09285040441,    -0.01575631518,      0.7239502674,                 0,       53.78013093,    0.009302972387
          0,           0,         997,      -6.806348902,      -3.880794482,      -4.248851969,      -1.236147864,      -8.877360517,     0.01346214028,      0.7239964542,                 0,                 0,                 0,     0.09285034841,    -0.01575632746,      0.7239501593,                 0,       53.78018942,    0.009302972387
          0,           0,         998,      -6.803926061,      -3.888260468,      -4.249632279,      -1.238334262,      -8.874448168,     0.01346212244,      0.7239963362,                 0,                 0,                 0,     0.09285028885,    -0.01575634053,      0.7239500407,                 0,       53.78025191,    0.009302972387
          0,           0,         999,      -6.801557638,      -3.894832049,      -4.249758249,       -1.24023205,      -8.872316626,     0.01346210343,      0.7239962089,                 0,                 0,                 0,     0.09285022614,    -0.01575635439,      0.7239499126,                 0,       53.78031841,    0.009302972387
          0,           0,        1000,      -6.799315571,      -3.900533528,      -4.249333425,      -1.241892737,         -8.871096,     0.01346208327,      0.7239960731,                 0,                 0,                 0,      0.0928501607,    -0.01575636905,      0.7239497762,                 0,       53.78038885,    0.009302972387
          0,           0,        1001,      -6.797258111,       -3.90541304,      -4.248466205,      -1.243367026,      -8.870885149,     0.01346231011,      0.7239959255,                 0,                 0,                 0,     0.09285009298,    -0.01575638453,      0.7239496324,                 0,       53.77947169,    0.009302969399
          0,           0,        1002,      -4.900638688,      -2.442576935,      -2.261286828,       0.614752328,      -8.776691471,     0.01346228778,      0.7239957763,                 0,                 0,                 0,     0.09285002348,    -0.01575640082,      0.7239494825,                 0,        53.7795498,    0.009302969399
          0,           0,        1003,      -5.283446563,      -2.937725455,      -2.574540723,       0.213612289,      -8.820473027,     0.01346226444,      0.7239956221,                 0,                 0,                 0,     0.09284995269,    -0.01575641792,      0.7239493274,                 0,       53.77963159,    0.009302969399
          0,           0,        1004,      -5.522811414,      -3.103450232,      -2.783434385,    -0.01426383354,      -8.837243481,     0.01346224014,       0.723995464,                 0,                 0,                 0,     0.09284988113,    -0.01575643582,      0.7239491684,                 0,       53.77971691,    0.009302969399
          0,           0,        1005,       -5.59891723,      -3.153691174,      -2.865374111,    -0.08697237895,      -8.849064692,     0.01346221495,       0.723995303,                 0,                 0,                 0,     0.09284980934,     -0.0157564545,      0.7239490066,                 0,        53.7798056,    0.009302969399
          0,           0,        1006,      -5.652043366,      -3.181905387,      -2.923274567,     -0.1438128026,      -8.859780618,     0.01346218893,      0.7239951405,                 0,                 0,                 0,     0.09284973783,    -0.01575647394,      0.7239488431,                 0,       53.77989746,    0.009302969399
          0,           0,        1007,       -5.72171652,      -3.192235828,      -2.990772646,     -0.2074458593,      -8.870272605,     0.01346216217,      0.7239949774,                 0,                 0,                 0,     0.09284966714,     -0.0157564941,      0.7239486791,                 0,       53.77999226,    0.009302969399
          0,           0,        1008,       -5.80801219,      -3.213469197,      -3.061014483,     -0.2792711646,      -8.880753071,     0.01346213475,      0.7239948148,                 0,                 0,                 0,     0.09284959776,    -0.01575651494,      0.7239485156,                 0,       53.78008974,    0.009302969399
          0,           0,        1009,      -5.898734908,      -3.247341854,      -3.122199296,     -0.3545676527,      -8.891282094,     0.01346210676,       0.723994654,                 0,                 0,                 0,     0.09284953021,    -0.01575653642,      0.7239483538,                 0,       53.78018962,    0.009302969399
          0,           0,        1010,       -5.97836445,      -3.285399098,      -3.169478789,     -0.4268763389,      -8.901795079,     0.01346207829,      0.7239944959,                 0,                 0,                 0,     0.09284946494,    -0.01575655849,      0.7239481946,                 0,        53.7802916,    0.009302969399
          0,           0,        1011,      -6.038709405,      -3.322223001,      -3.206536755,     -0.4931434937,      -8.912091567,     0.01346204945,      0.7239943415,                 0,                 0,                 0,     0.09284940241,    -0.01575658108,      0.7239480392,                 0,       53.78039534,    0.009302969399
          0,           0,        1012,      -6.080453405,      -3.356379556,      -3.239678884,     -0.5519498718,      -8.921939846,     0.01346202034,      0.7239941917,                 0,                 0,                 0,     0.09284934303,    -0.01575660412,      0.7239478884,                 0,        53.7805005,    0.009302969399
          0,           0,        1013,      -6.106274075,       -3.38777777,      -3.272869029,     -0.5993262443,      -8.931190409,     0.01346199108,      0.7239940476,                 0,                 0,                 0,     0.09284928716,    -0.01575662754,      0.7239477432,                 0,       53.78060669,    0.009302969399
          0,           0,        1014,       -6.11926138,       -3.41625514,      -3.306992627,     -0.6305548942,      -8.939756612,     0.01346196178,      0.7239939099,                 0,                 0,                 0,     0.09284923514,    -0.01575665127,      0.7239476044,                 0,       53.78071354,    0.009302969399
          0,           0,        1015,       -6.12513783,      -3.441546618,      -3.341108063,     -0.6464196538,      -8.947520155,     0.01346193254,      0.7239937794,                 0,                 0,                 0,     0.09284918725,    -0.01575667521,      0.7239474728,                 0,       53.78082063,    0.009302969399
          0,           0,        1016,      -6.130838455,      -3.463572741,      -3.373824599,      -0.654124213,      -8.954290465,     0.01346190349,      0.7239936568,                 0,                 0,                 0,     0.09284914373,    -0.01575669929,      0.7239473491,                 0,       53.78092757,    0.009302969399
          0,           0,        1017,      -6.141178132,       -3.48256659,      -3.404173049,     -0.6615876204,      -8.959864378,     0.01346187475,      0.7239935427,                 0,                 0,                 0,     0.09284910476,    -0.01575672341,       0.723947234,                 0,       53.78103393,    0.009302969399
          0,           0,        1018,      -6.157438966,       -3.49898885,      -3.431810903,     -0.6730481816,      -8.964106717,     0.01346184642,      0.7239934376,                 0,                 0,                 0,     0.09284907047,    -0.01575674748,      0.7239471278,                 0,       53.78113931,    0.009302969399
          0,           0,        1019,      -6.177973025,      -3.513330437,      -3.456717615,     -0.6886658203,      -8.967002933,     0.01346181862,       0.723993342,                 0,                 0,                 0,     0.09284904094,     -0.0157567714,      0.7239470312,                 0,       53.78124327,    0.009302969399
          0,           0,        1020,      -6.199784246,      -3.525959573,      -3.478797039,     -0.7060541764,      -8.968638861,     0.01346179146,      0.7239932563,                 0,                 0,                 0,     0.09284901619,    -0.01575679508,      0.7239469445,                 0,       53.78134543,    0.009302969399
          0,           0,        1021,      -6.220390932,      -3.537107763,      -3.497786071,     -0.7222838728,      -8.969139753,     0.01346176503,      0.7239931807,                 0,                 0,                 0,     0.09284899619,    -0.01575681843,      0.7239468679,                 0,       53.78144537,    0.009302969399
          0,           0,        1022,        -6.2390598,      -3.546959859,      -3.513563399,     -0.7356333961,      -8.968646801,     0.01346173945,      0.7239931154,                 0,                 0,                 0,     0.09284898087,    -0.01575684136,      0.7239468016,                 0,       53.78154272,    0.009302969399
          0,           0,        1023,      -6.256641121,      -3.555748256,      -3.526582407,     -0.7463165349,      -8.967293509,      0.0134617148,      0.7239930604,                 0,                 0,                 0,      0.0928489701,    -0.01575686377,      0.7239467457,                 0,        53.7816371,    0.009302969399
          0,           0,        1024,      -6.274390996,      -3.563782927,      -3.538021147,     -0.7559648705,      -8.965221239,     0.01346169118,      0.7239930158,                 0,                 0,                 0,     0.09284896372,    -0.01575688557,      0.7239467002,                 0,       53.78172818,    0.009302969399
          0,           0,        1025,      -6.292915159,      -3.571411726,      -3.549502138,     -0.7665796047,      -8.962589579,     0.01346166866,      0.7239929816,                 0,                 0,                 0,     0.09284896151,     -0.0157569067,       0.723946665,                 0,       53.78181561,    0.009302969399
          0,           0,        1026,       -6.31186343,      -3.578940232,      -3.562610464,     -0.7797429891,       -8.95957255,     0.01346164731,      0.7239929574,                 0,                 0,                 0,     0.09284896322,    -0.01575692705,        0.72394664,                 0,       53.78189911,    0.009302969399
          0,           0,        1027,      -6.330236822,      -3.586545594,      -3.578526496,     -0.7962553601,      -8.956352751,      0.0134616272,      0.7239929432,                 0,                 0,                 0,     0.09284896859,    -0.01575694657,       0.723946625,                 0,       53.78197841,    0.009302969399
          0,           0,        1028,      -6.346893168,      -3.594215719,      -3.597892519,     -0.8159804147,      -8.953090465,     0.01346160838,      0.7239929387,                 0,                 0,                 0,     0.09284897732,    -0.01575696519,      0.7239466198,                 0,       53.78205324,    0.009302969399
          0,           0,        1029,      -6.360940533,      -3.601741238,      -3.620828952,     -0.8377445996,      -8.950009219,     0.01346159091,      0.7239929436,                 0,                 0,                 0,     0.09284898908,    -0.01575698285,      0.7239466239,                 0,       53.78212342,    0.009302969399
          0,           0,        1030,      -6.371931575,      -3.608775333,       -3.64695296,     -0.8593647133,      -8.947205412,     0.01346157481,      0.7239929574,                 0,                 0,                 0,     0.09284900355,    -0.01575699949,      0.7239466371,                 0,       53.78218876,    0.009302969399
          0,           0,        1031,       -6.37992598,       -3.61495086,      -3.675308011,     -0.8780458992,      -8.944803355,     0.01346156012,      0.7239929798,                 0,                 0,                 0,     0.09284902038,    -0.01575701507,      0.7239466589,                 0,       53.78224911,    0.009302969399
          0,           0,        1032,      -6.385478951,      -3.620014673,      -3.704237425,     -0.8913046453,      -8.942867121,     0.01346154686,      0.7239930103,                 0,                 0,                 0,     0.09284903923,    -0.01575702955,      0.7239466888,                 0,       53.78230436,    0.009302969399
          0,           0,        1033,      -6.389536715,      -3.623924923,      -3.731391465,      -0.898090814,      -8.941466846,     0.01346153503,      0.7239930486,                 0,                 0,                 0,     0.09284905975,    -0.01575704291,      0.7239467266,                 0,       53.78235444,    0.009302969399
          0,           0,        1034,      -6.393225137,      -3.626872635,      -3.754152961,     -0.8993173191,      -8.940629047,     0.01346152465,       0.723993094,                 0,                 0,                 0,      0.0928490816,    -0.01575705512,      0.7239467715,                 0,       53.78239931,    0.009302969399
          0,           0,        1035,       -6.39759409,      -3.629225935,      -3.770581724,     -0.8973572592,      -8.940344519,      0.0134615157,       0.723993146,                 0,                 0,                 0,     0.09284910445,    -0.01575706617,      0.7239468232,                 0,       53.78243895,    0.009302969399
          0,           0,        1036,      -6.403411512,      -3.631427657,      -3.780417886,     -0.8949813905,       -8.94058223,     0.01346150816,      0.7239932042,                 0,                 0,                 0,     0.09284912796,    -0.01575707605,       0.723946881,                 0,       53.78247338,    0.009302969399
          0,           0,        1037,       -6.41105442,      -3.633886084,      -3.785325457,     -0.8944920502,      -8.941290384,     0.01346150202,       0.723993268,                 0,                 0,                 0,     0.09284915183,    -0.01575708475,      0.7239469445,                 0,       53.78250265,    0.009302969399
          0,           0,        1038,      -6.420483655,      -3.636887445,      -3.788129017,     -0.8973318943,       -8.94239851,     0.01346149725,      0.7239933368,                 0,                 0,                 0,     0.09284917575,     -0.0157570923,      0.7239470131,                 0,       53.78252682,    0.009302969399
          0,           0,        1039,      -6.431270021,       -3.64054389,      -3.791689696,     -0.9040186854,      -8.943832423,     0.01346149382,      0.7239934102,                 0,                 0,                 0,     0.09284919944,    -0.01575709868,      0.7239470862,                 0,       53.78254598,    0.009302969399
          0,           0,        1040,      -6.442660491,      -3.644781332,      -3.798129567,     -0.9142027609,      -8.945515691,     0.01346149169,      0.7239934875,                 0,                 0,                 0,     0.09284922264,    -0.01575710393,      0.7239471634,                 0,       53.78256024,    0.009302969399
          0,           0,        1041,      -6.453701871,      -3.649367965,      -3.808557504,     -0.9267691978,      -8.947378207,     0.01346149082,      0.7239935684,                 0,                 0,                 0,     0.09284924512,    -0.01575710806,      0.7239472442,                 0,       53.78256971,    0.009302969399
          0,           0,        1042,      -6.463440875,      -3.653979532,      -3.823095442,     -0.9400275548,       -8.94936169,     0.01346149117,      0.7239936523,                 0,                 0,                 0,     0.09284926667,    -0.01575711109,      0.7239473281,                 0,       53.78257453,    0.009302969399
          0,           0,        1043,      -6.471176371,      -3.658289094,      -3.841013478,     -0.9520759077,      -8.951404625,     0.01346149271,       0.723993739,                 0,                 0,                 0,     0.09284928712,    -0.01575711305,      0.7239474147,                 0,       53.78257482,    0.009302969399
          0,           0,        1044,      -6.476674934,      -3.662058158,      -3.860917346,     -0.9613446263,      -8.953461617,     0.01346149538,      0.7239938279,                 0,                 0,                 0,     0.09284930633,    -0.01575711397,      0.7239475037,                 0,       53.78257075,    0.009302969399
          0,           0,        1045,      -6.480240409,      -3.665200753,       -3.88103032,     -0.9671337938,      -8.955494208,     0.01346149915,       0.723993919,                 0,                 0,                 0,      0.0928493242,    -0.01575711388,      0.7239475948,                 0,       53.78256246,    0.009302969399
          0,           0,        1046,      -6.482595273,       -3.66779916,      -3.899614481,     -0.9698360713,      -8.957470528,     0.01346150397,      0.7239940119,                 0,                 0,                 0,     0.09284934067,    -0.01575711281,      0.7239476879,                 0,       53.78255011,    0.009302969399
          0,           0,        1047,      -6.484638417,      -3.670068568,      -3.915467052,     -0.9706952896,      -8.959364927,      0.0134615098,      0.7239941066,                 0,                 0,                 0,     0.09284935571,    -0.01575711081,      0.7239477827,                 0,       53.78253385,    0.009302969399
          0,           0,        1048,      -6.487195964,      -3.672287781,      -3.928281751,     -0.9712754085,      -8.961156248,      0.0134615166,       0.723994203,                 0,                 0,                 0,     0.09284936935,    -0.01575710791,      0.7239478793,                 0,       53.78251386,    0.009302969399
          0,           0,        1049,      -6.490850635,      -3.674722775,      -3.938660639,     -0.9729541549,      -8.962829877,     0.01346152432,      0.7239943011,                 0,                 0,                 0,     0.09284938164,    -0.01575710415,      0.7239479776,                 0,        53.7824903,    0.009302969399
          0,           0,        1050,      -6.495872294,      -3.677566512,      -3.947770525,     -0.9766254123,      -8.964356445,     0.01346153292,      0.7239944009,                 0,                 0,                 0,     0.09284939264,    -0.01575709958,      0.7239480777,                 0,       53.78246333,    0.009302969399
          0,           0,        1051,      -6.502230707,      -3.680907332,      -3.956860138,     -0.9826119705,       -8.96568373,     0.01346154237,      0.7239945025,                 0,                 0,                 0,     0.09284940248,    -0.01575709423,      0.7239481796,                 0,       53.78243313,    0.009302969399
          0,           0,        1052,      -6.509661377,      -3.684727381,      -3.966873735,     -0.9907141394,      -8.966839578,     0.01346155263,      0.7239946061,                 0,                 0,                 0,     0.09284941129,    -0.01575708817,      0.7239482835,                 0,       53.78239985,    0.009302969399
          0,           0,        1053,      -6.517760327,       -3.68892501,      -3.978260497,      -1.000332803,      -8.967794346,     0.01346156365,      0.7239947118,                 0,                 0,                 0,     0.09284941921,    -0.01575708141,      0.7239483895,                 0,       53.78236366,    0.009302969399
          0,           0,        1054,      -6.526088992,      -3.693351607,      -3.990959642,      -1.010638133,      -8.968535709,     0.01346157541,      0.7239948197,                 0,                 0,                 0,      0.0928494264,    -0.01575707402,      0.7239484978,                 0,       53.78232471,    0.009302969399
          0,           0,        1055,      -6.534271077,      -3.697852179,      -4.004505445,      -1.020767459,       -8.96904831,     0.01346158785,      0.7239949299,                 0,                 0,                 0,     0.09284943303,    -0.01575706603,      0.7239486085,                 0,       53.78228317,    0.009302969399
          0,           0,        1056,      -6.542062711,      -3.702299788,      -4.018206198,      -1.030022004,      -8.969316739,     0.01346160096,      0.7239950428,                 0,                 0,                 0,     0.09284943926,    -0.01575705749,      0.7239487218,                 0,        53.7822392,    0.009302969399
          0,           0,        1057,      -6.549382088,       -3.70661669,      -4.031357348,      -1.038013494,      -8.969327418,     0.01346161469,      0.7239951582,                 0,                 0,                 0,     0.09284944526,    -0.01575704843,      0.7239488377,                 0,       53.78219293,    0.009302969399
          0,           0,        1058,      -6.556295928,      -3.710779288,      -4.043439147,      -1.044713348,      -8.969073888,       0.013461629,      0.7239952763,                 0,                 0,                 0,     0.09284945118,     -0.0157570389,      0.7239489563,                 0,       53.78214453,    0.009302969399
          0,           0,        1059,      -6.562973493,      -3.714808895,      -4.054240874,      -1.050393322,      -8.968557846,     0.01346164386,      0.7239953972,                 0,                 0,                 0,     0.09284945716,    -0.01575702893,      0.7239490777,                 0,       53.78209415,    0.009302969399
          0,           0,        1060,      -6.569627465,      -3.718753987,      -4.063873349,      -1.055492868,      -8.967783949,     0.01346165922,      0.7239955208,                 0,                 0,                 0,     0.09284946332,    -0.01575701856,      0.7239492018,                 0,       53.78204193,    0.009302969399
          0,           0,        1061,       -6.57646054,      -3.722670891,      -4.072678022,      -1.060473087,      -8.966769867,     0.01346167506,      0.7239956471,                 0,                 0,                 0,     0.09284946977,    -0.01575700783,      0.7239493286,                 0,       53.78198804,    0.009302969399
          0,           0,        1062,      -6.583629586,      -3.726608681,      -4.081083918,      -1.065705843,      -8.965542994,     0.01346169132,      0.7239957758,                 0,                 0,                 0,     0.09284947657,    -0.01575699677,      0.7239494579,                 0,       53.78193262,    0.009302969399
          0,           0,        1063,      -6.591230661,      -3.730601466,      -4.089473948,      -1.071418502,      -8.964139727,     0.01346170797,      0.7239959067,                 0,                 0,                 0,     0.09284948379,    -0.01575698542,      0.7239495893,                 0,       53.78187585,    0.009302969399
          0,           0,        1064,      -6.599301557,       -3.73466827,      -4.098100784,      -1.077689916,      -8.962605137,     0.01346172495,      0.7239960395,                 0,                 0,                 0,     0.09284949144,    -0.01575697381,      0.7239497227,                 0,       53.78181787,    0.009302969399
          0,           0,        1065,      -6.607835497,      -3.738818551,      -4.107062432,      -1.084481399,      -8.960991642,     0.01346174221,      0.7239961738,                 0,                 0,                 0,     0.09284949951,    -0.01575696198,      0.7239498576,                 0,       53.78175887,    0.009302969399
          0,           0,        1066,      -6.616799112,      -3.743060407,      -4.116326254,      -1.091684669,      -8.959356481,     0.01346175971,      0.7239963091,                 0,                 0,                 0,     0.09284950798,    -0.01575694996,      0.7239499935,                 0,       53.78169902,    0.009302969399
          0,           0,        1067,      -6.626149203,      -3.747408357,      -4.125781502,      -1.099171172,      -8.957758868,     0.01346177739,      0.7239964448,                 0,                 0,                 0,     0.09284951675,    -0.01575693777,      0.7239501298,                 0,       53.78163849,    0.009302969399
          0,           0,        1068,       -6.63584468,      -3.751888539,      -4.135299361,      -1.106831514,      -8.956256841,     0.01346179518,      0.7239965802,                 0,                 0,                 0,     0.09284952575,    -0.01575692545,      0.7239502658,                 0,       53.78157745,    0.009302969399
          0,           0,        1069,      -6.645852403,      -3.756540295,      -4.144783142,      -1.114598661,      -8.954904034,     0.01346181304,      0.7239967146,                 0,                 0,                 0,     0.09284953483,    -0.01575691303,      0.7239504008,                 0,        53.7815161,    0.009302969399
          0,           0,        1070,      -6.656147326,      -3.761414321,      -4.154197104,      -1.122453425,      -8.953745844,     0.01346183089,      0.7239968471,                 0,                 0,                 0,     0.09284954384,    -0.01575690054,       0.723950534,                 0,        53.7814546,    0.009302969399
